1.0853,6,0.2716049382716049,0.4772727272727273,0.9262820512820513,0.7549019607843137,0.6882352941176471,0.5608108108108109,0.6668918918918919,0.674712643678161,0.7612244897959183,0.6882352941176471,0.6777777777777778,0.8257142857142856,0.8666666666666666,
1.0414,25,0.2716049382716049,0.42424242424242425,0.8493589743589743,0.6666666666666666,0.7044117647058823,0.5939189189189189,0.6702702702702703,0.6850574712643678,0.7938775510204081,0.7058823529411765,0.64,0.72,0.7904761904761906,
1.0751,10,0.32098765432098764,0.5089531680440771,0.9262820512820513,0.7333333333333333,0.7485294117647059,0.5837837837837838,0.6837837837837838,0.6908045977011494,0.7612244897959183,0.6705882352941177,0.72,0.84,0.8666666666666666,
1.034,29,0.2962962962962963,0.5075757575757576,0.9134615384615384,0.6745098039215686,0.7154411764705882,0.6756756756756757,0.6885135135135135,0.7264367816091954,0.8612244897959185,0.7058823529411765,0.7155555555555556,0.7914285714285714,0.8428571428571429,
1.0502,21,0.2962962962962963,0.5792011019283747,0.9583333333333334,0.7647058823529411,0.7683823529411765,0.6378378378378379,0.7283783783783784,0.7586206896551724,0.8571428571428571,0.7529411764705882,0.7933333333333334,0.8742857142857143,0.8952380952380953,
1.0549,19,0.32098765432098764,0.4986225895316804,0.8942307692307693,0.7137254901960784,0.7727941176470587,0.6128378378378379,0.6777027027027027,0.6712643678160919,0.7816326530612244,0.6735294117647058,0.7088888888888889,0.7942857142857143,0.8428571428571429,
1.0704,12,0.30864197530864196,0.48484848484848486,0.9294871794871795,0.7411764705882352,0.7323529411764705,0.597972972972973,0.6560810810810811,0.6896551724137931,0.8040816326530612,0.6823529411764706,0.6777777777777778,0.8285714285714286,0.8952380952380953,
1.09,4,0.30864197530864196,0.5261707988980716,0.9487179487179487,0.7470588235294118,0.7419117647058824,0.5574324324324325,0.675,0.7229885057471265,0.7816326530612244,0.7000000000000001,0.7977777777777777,0.8885714285714286,0.8666666666666666,
1.0722,12,0.2839506172839506,0.5461432506887053,0.9423076923076923,0.8254901960784314,0.7323529411764705,0.5986486486486486,0.7033783783783784,0.725287356321839,0.8510204081632654,0.7352941176470589,0.7911111111111111,0.8571428571428571,0.9142857142857143,
1.083,7,0.32098765432098764,0.5130853994490359,0.9551282051282052,0.7549019607843137,0.7463235294117647,0.5648648648648649,0.6635135135135135,0.6862068965517242,0.8102040816326531,0.7411764705882353,0.7288888888888888,0.84,0.8809523809523809,
1.0812,8,0.3333333333333333,0.5950413223140496,0.9743589743589743,0.7725490196078431,0.7617647058823529,0.6141891891891892,0.7277027027027028,0.7609195402298851,0.8,0.7617647058823529,0.8266666666666668,0.8628571428571429,0.9047619047619048,
1.0513,21,0.3950617283950617,0.4972451790633609,0.8910256410256411,0.7529411764705882,0.75,0.6189189189189189,0.702027027027027,0.728735632183908,0.7816326530612244,0.6323529411764706,0.7222222222222222,0.8171428571428572,0.8428571428571429,
1.0505,21,0.37037037037037035,0.5654269972451791,0.9134615384615384,0.7725490196078431,0.7654411764705882,0.6878378378378378,0.7337837837837837,0.7586206896551724,0.8469387755102041,0.6970588235294117,0.82,0.9028571428571429,0.8952380952380953,
1.0484,22,0.43209876543209874,0.5172176308539945,0.8910256410256411,0.7941176470588235,0.7448529411764706,0.6513513513513514,0.6763513513513513,0.7931034482758621,0.7959183673469388,0.6794117647058824,0.8022222222222223,0.8714285714285714,0.8666666666666666,
1.0512,21,0.43209876543209874,0.44834710743801653,0.8461538461538461,0.7137254901960784,0.7286764705882353,0.6270270270270271,0.6702702702702703,0.725287356321839,0.789795918367347,0.638235294117647,0.6911111111111111,0.7542857142857142,0.8047619047619047,
1.0333,29,0.41975308641975306,0.5392561983471075,0.9102564102564102,0.7627450980392156,0.7492647058823529,0.6513513513513514,0.7108108108108109,0.7448275862068965,0.8326530612244898,0.6794117647058824,0.8044444444444445,0.88,0.8238095238095239,
1.0468,23,0.3950617283950617,0.5764462809917356,0.9102564102564102,0.8254901960784314,0.7911764705882353,0.6587837837837838,0.722972972972973,0.7689655172413794,0.8163265306122449,0.7176470588235294,0.8488888888888889,0.9028571428571429,0.9190476190476191,
1.0622,16,0.345679012345679,0.506198347107438,0.8685897435897436,0.7450980392156863,0.7852941176470588,0.6054054054054053,0.6918918918918919,0.7379310344827587,0.789795918367347,0.6735294117647058,0.8266666666666668,0.8714285714285714,0.8809523809523809,
1.061,16,0.4074074074074074,0.5833333333333334,0.9423076923076923,0.7843137254901961,0.7808823529411765,0.6790540540540541,0.7364864864864865,0.7563218390804597,0.8285714285714286,0.7058823529411765,0.8244444444444444,0.86,0.8666666666666666,
1.0551,19,0.345679012345679,0.4931129476584022,0.8717948717948718,0.7666666666666667,0.7595588235294117,0.647972972972973,0.7087837837837838,0.7298850574712644,0.7755102040816326,0.65,0.7222222222222222,0.8657142857142858,0.8761904761904761,
1.064,15,0.345679012345679,0.5523415977961432,0.8942307692307693,0.8098039215686273,0.8191176470588236,0.6675675675675675,0.7081081081081081,0.728735632183908,0.8285714285714286,0.723529411764706,0.7333333333333333,0.937142857142857,0.9476190476190476,
1.0631,16,0.38271604938271603,0.38636363636363635,0.875,0.6647058823529411,0.6323529411764706,0.5162162162162163,0.6391891891891891,0.6597701149425287,0.7204081632653061,0.6529411764705882,0.62,0.74,0.7952380952380952,
1.0584,18,0.3950617283950617,0.4097796143250689,0.8974358974358975,0.696078431372549,0.6375000000000001,0.5405405405405406,0.6310810810810811,0.6310344827586206,0.7387755102040817,0.65,0.6622222222222223,0.7628571428571428,0.8142857142857144,
1.0668,14,0.345679012345679,0.4166666666666667,0.8685897435897436,0.6764705882352942,0.663235294117647,0.5155405405405405,0.6472972972972972,0.6712643678160919,0.7244897959183674,0.6735294117647058,0.6911111111111111,0.8,0.8380952380952381,
1.0911,4,0.3333333333333333,0.43870523415977963,0.9166666666666666,0.7000000000000001,0.6588235294117647,0.5385135135135135,0.652027027027027,0.632183908045977,0.7489795918367348,0.6617647058823529,0.6644444444444444,0.8057142857142857,0.8428571428571429,
1.0811,8,0.41975308641975306,0.3622589531680441,0.8653846153846154,0.7098039215686275,0.651470588235294,0.504054054054054,0.5763513513513513,0.5942528735632184,0.7081632653061225,0.6294117647058823,0.6377777777777778,0.7714285714285715,0.7857142857142857,
1.0468,23,0.38271604938271603,0.40771349862258954,0.8653846153846154,0.7607843137254902,0.7161764705882353,0.5993243243243244,0.6398648648648649,0.6609195402298851,0.7346938775510204,0.6176470588235294,0.6488888888888888,0.76,0.8095238095238095,
1.091,4,0.3333333333333333,0.36707988980716255,0.8301282051282052,0.7137254901960784,0.6875,0.4993243243243244,0.597972972972973,0.5758620689655173,0.7040816326530612,0.6264705882352941,0.6777777777777778,0.7971428571428572,0.819047619047619,
1.079,9,0.35802469135802467,0.4428374655647383,0.8846153846153846,0.719607843137255,0.7161764705882353,0.5641891891891891,0.6668918918918919,0.6770114942528735,0.7204081632653061,0.6647058823529413,0.6688888888888889,0.7628571428571428,0.8380952380952381,
1.0716,12,0.3950617283950617,0.5013774104683195,0.9455128205128205,0.7588235294117648,0.7389705882352942,0.5993243243243244,0.6743243243243243,0.6609195402298851,0.789795918367347,0.9970588235294118,0.7222222222222222,0.7914285714285714,0.8761904761904761,
1.0862,6,0.35802469135802467,0.4414600550964187,0.9134615384615384,0.7313725490196078,0.6875,0.5709459459459459,0.6797297297297297,0.6724137931034483,0.7918367346938775,0.6323529411764706,0.6688888888888889,0.7542857142857142,0.8523809523809524,
1.0719,12,0.3333333333333333,0.4628099173553719,0.9134615384615384,0.7470588235294118,0.6838235294117647,0.5344594594594594,0.6385135135135135,0.6586206896551724,0.7387755102040817,0.7205882352941176,0.6444444444444445,0.8571428571428571,0.8952380952380953,
1.0502,21,0.5061728395061729,0.6019283746556474,0.9102564102564102,0.780392156862745,0.8213235294117647,0.6790540540540541,0.7317567567567568,0.7712643678160919,0.9020408163265307,0.7411764705882353,0.8333333333333334,0.9,0.8904761904761904,
1.0263,32,0.5061728395061729,0.681129476584022,0.9423076923076923,0.8254901960784314,0.8602941176470589,0.7810810810810811,0.7844594594594594,0.8183908045977012,0.883673469387755,0.7735294117647059,0.8288888888888888,0.9057142857142857,0.9380952380952381,
1.0101,40,0.6049382716049383,0.528236914600551,0.8333333333333334,0.7529411764705882,0.8713235294117647,0.7641891891891891,0.768918918918919,0.7114942528735632,0.7816326530612244,0.6441176470588235,0.7111111111111111,0.8514285714285714,0.8095238095238095,
1.0438,24,0.49382716049382713,0.5571625344352618,0.8974358974358975,0.7549019607843137,0.7830882352941176,0.6817567567567568,0.7175675675675676,0.7298850574712644,0.8142857142857143,0.6647058823529413,0.78,0.8742857142857143,0.9047619047619048,
1.0346,28,0.6172839506172839,0.5420110192837465,0.875,0.8254901960784314,0.776470588235294,0.6675675675675675,0.7081081081081081,0.7586206896551724,0.8469387755102041,0.7264705882352941,0.7377777777777779,0.8714285714285714,0.9238095238095237,
1.0202,35,0.5679012345679012,1.0004132231404959,0.9262820512820513,1.003921568627451,1.0014705882352941,1.0006756756756756,0.9979729729729729,1.0034482758620689,1.0020408163265306,0.8705882352941177,1.0,0.8285714285714286,1.019047619047619,
